"SDG_IND","Indicator","LOCATION2017","Country","TIME","Time","Value","Flag Codes","Flags"
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","ISL","Iceland","2014","2014",18.3,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","ISL","Iceland","2017","2017",13,,
"YADULT_PORCENTICTSKILL_COPI_F","Proportion of youth and adults who have copied or moved a file or folder, female (%)","ROU","Romania","2014","2014",34.3,,
"YADULT_PORCENTICTSKILL_COPI_F","Proportion of youth and adults who have copied or moved a file or folder, female (%)","ROU","Romania","2015","2015",52.8,,
"YADULT_PORCENTICTSKILL_COPI_F","Proportion of youth and adults who have copied or moved a file or folder, female (%)","ROU","Romania","2016","2016",57.8,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","DEU","Germany","2015","2015",52.7,,
"ICTSKILLSOFTWARE_F","Proportion of youth and adults who have found, downloaded, installed and configured software, female (%)","DEU","Germany","2016","2016",56.2,,
"ICTSKILLATTACH_M","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), male (%)","QAT","Qatar","2015","2015",59.6,,
"ICTSKILLATTACH_M","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), male (%)","QAT","Qatar","2017","2017",55.8,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","BRN","Brunei Darussalam","2016","2016",57,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","CZE","Czechia","2014","2014",62.5,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","CZE","Czechia","2015","2015",60.8,,
"ICTSKILLTRANSFERFILE_M","Proportion of youth and adults who have transferred files between a computer and other devices, male (%)","CZE","Czechia","2017","2017",66.8,,
"ICTSKILLATTACH_F","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), female (%)","EGY","Egypt","2014","2014",3,,
"ICTSKILLATTACH_F","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), female (%)","EGY","Egypt","2015","2015",3,,
"ICTSKILLATTACH_F","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), female (%)","EGY","Egypt","2016","2016",18.6,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","DEU","Germany","2014","2014",11.6,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","DEU","Germany","2015","2015",5.8,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","DEU","Germany","2016","2016",5.6,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","DEU","Germany","2017","2017",6,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","SGP","Singapore","2014","2014",2.7,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","SGP","Singapore","2017","2017",3.9,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","MKD","North Macedonia","2014","2014",8.7,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","MKD","North Macedonia","2015","2015",1.5,,
"ICTSKILLPROGLANG_F","Proportion of youth and adults who have wrote a computer program using a specialised programming language, female (%)","MKD","North Macedonia","2016","2016",2.6,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","IRL","Ireland","2015","2015",43.4,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","IRL","Ireland","2016","2016",43.3,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","POL","Poland","2014","2014",34.9,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","POL","Poland","2015","2015",22.6,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","POL","Poland","2016","2016",27.2,,
"ICTSKILLFORMULA_F","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, female (%)","POL","Poland","2017","2017",26.7,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","MLT","Malta","2014","2014",58.6,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","MLT","Malta","2015","2015",47.5,,
"ICTSKILLATTACH_M","Proportion of youth and adults who have sent e-mails with attached files (e.g. document, picture, video), male (%)","ZWE","Zimbabwe","2014","2014",5.3,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","HUN","Hungary","2014","2014",67.7,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","HUN","Hungary","2015","2015",62,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","HUN","Hungary","2016","2016",62.4,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","HUN","Hungary","2017","2017",58,,
"YADULT_PORCENTICTSKILL_COPI_F","Proportion of youth and adults who have copied or moved a file or folder, female (%)","CYP","Cyprus","2014","2014",61,,
"YADULT_PORCENTICTSKILL_COPI_F","Proportion of youth and adults who have copied or moved a file or folder, female (%)","CYP","Cyprus","2015","2015",48.5,,
"YADULT_PORCENTICTSKILL_COPI_F","Proportion of youth and adults who have copied or moved a file or folder, female (%)","CYP","Cyprus","2016","2016",49.7,,
"YADULT_PORCENTICTSKILL_CREAT_F","Proportion of youth and adults who have created electronic presentations with presentation software, female (%)","ZWE","Zimbabwe","2014","2014",1.3,,
"YADULT_PORCENTICTSKILL_CREAT","Proportion of youth and adults who have created electronic presentations with presentation software (%)","AND","Andorra","2017","2017",49,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","ROU","Romania","2014","2014",24.7,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","ROU","Romania","2015","2015",15.9,,
"ICTSKILLDUPLIC_F","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document, female (%)","ROU","Romania","2016","2016",19.6,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","NOR","Norway","2014","2014",26.6,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","NOR","Norway","2015","2015",13.3,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","NOR","Norway","2016","2016",15.8,,
"ICTSKILLPROGLANG_M","Proportion of youth and adults who have wrote a computer program using a specialised programming language, male (%)","NOR","Norway","2017","2017",17.5,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","BWA","Botswana","2014","2014",2,,
"YADULT_PORCENTICTSKILL_CREAT","Proportion of youth and adults who have created electronic presentations with presentation software (%)","ABW","Aruba","2017","2017",32,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","ITA","Italy","2014","2014",45.3,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","ITA","Italy","2015","2015",42.9,,
"ICTSKILLTRANSFERFILE","Proportion of youth and adults who have transferred files between a computer and other devices, both sexes (%)","ITA","Italy","2016","2016",43.2,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","EGY","Egypt","2014","2014",0.9,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","EGY","Egypt","2015","2015",1.7,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","EGY","Egypt","2016","2016",29.2,,
"YADULT_PORCENTICTSKILL_CONNEC_F","Proportion of youth and adults who have connected and installed new devices, female (%)","JAM","Jamaica","2015","2015",6.7,,
"YADULT_PORCENTICTSKILL_CONNEC_F","Proportion of youth and adults who have connected and installed new devices, female (%)","JAM","Jamaica","2016","2016",6.9,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","MNE","Montenegro","2015","2015",22.5,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","MNE","Montenegro","2016","2016",28.7,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","FIN","Finland","2015","2015",67.9,,
"ICTSKILLSOFTWARE_M","Proportion of youth and adults who have found, downloaded, installed and configured software, male (%)","FIN","Finland","2016","2016",69.9,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","SWE","Sweden","2014","2014",70.7,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","SWE","Sweden","2015","2015",58.7,,
"YADULT_PORCENTICTSKILL_COPI_M","Proportion of youth and adults who have copied or moved a file or folder, male (%)","SWE","Sweden","2017","2017",67.2,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","KOR","Republic of Korea","2015","2015",4.8,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","KOR","Republic of Korea","2016","2016",4.4,,
"ICTSKILLPROGLANG","Proportion of youth and adults who have wrote a computer program using a specialised programming language, both sexes (%)","KOR","Republic of Korea","2017","2017",4.9,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2014","2014",53.4,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2015","2015",42.7,,
"ICTSKILLFORMULA","Proportion of youth and adults who have used basic arithmetic formulae in a spreadsheet, both sexes (%)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",47.4,,
"ICTSKILLDUPLIC","Proportion of youth and adults who have used copy and paste tools to duplicate or move information within a document , both sexes (%)","ZWE","Zimbabwe","2014","2014",3.5,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","GEO","Georgia","2016","2016",18.2,,
"ICTSKILLSOFTWARE","Proportion of youth and adults who have found, downloaded, installed and configured software, both sexes (%)","GEO","Georgia","2017","2017",12.2,,
